"pathway","pval","padj","log2err","ES","NES","size"
"GOCC_IMMUNOGLOBULIN_COMPLEX",1e-50,7.872e-47,NA,-0.93255637770955,-3.03985924305952,106
"GOMF_ANTIGEN_BINDING",1.55994303343258e-42,6.13993577959062e-39,1.69658622309628,-0.879386380062226,-2.94785837166412,137
"GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING",1.34531006922657e-36,3.53009362165051e-33,1.57637362160047,-0.93944742787984,-2.91276683170251,71
"GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING",9.95386817298588e-35,1.95892125644362e-31,1.52970525162309,-0.938854875210029,-2.87274628814817,68
"GOBP_ADAPTIVE_IMMUNE_RESPONSE",6.59172319313863e-33,1.03780089952775e-29,1.48853970961455,-0.651427344013818,-2.48966914960718,468
"GOBP_MEMBRANE_INVAGINATION",1.35551776054933e-31,1.77843930184072e-28,1.46045153084133,-0.847689166733232,-2.83047315281038,130
"GOBP_COMPLEMENT_ACTIVATION",3.25467191291165e-31,3.20259716230507e-28,1.45334466856494,-0.86929547643084,-2.84065302773269,108
"GOBP_PHAGOCYTOSIS_RECOGNITION",2.94634008188633e-31,3.20259716230507e-28,1.45334466856494,-0.900611845061946,-2.87338402035086,86
"GOBP_PHAGOCYTOSIS",1.10907776291101e-29,9.70073349959496e-27,1.41727590263607,-0.723268566478094,-2.63461534707321,274
"GOBP_HUMORAL_IMMUNE_RESPONSE",4.44437482486856e-29,3.49861186213653e-26,1.40258870935552,-0.755788871256085,-2.67258548858642,215
"GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",2.46149485771306e-28,1.76153522908338e-25,1.38026491759359,-0.861956680927116,-2.79834848309622,104
"GOBP_POSITIVE_REGULATION_OF_B_CELL_ACTIVATION",4.77792580894473e-28,3.13431933066774e-25,1.37274298193398,-0.822213213777682,-2.75895208159985,135
"GOBP_CELL_RECOGNITION",6.08171565710872e-26,3.68271274251999e-23,1.31888879607587,-0.767598646158252,-2.61654157066486,173
"GOBP_DEFENSE_RESPONSE_TO_BACTERIUM",5.67967310755774e-25,3.19359905019247e-22,1.29512308741004,-0.715640132029419,-2.5594348346819,240
"GOBP_B_CELL_MEDIATED_IMMUNITY",1.27005563351456e-24,6.66525196468439e-22,1.28710367230144,-0.753052781121956,-2.59076876987066,185
"GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY",1.29900494117636e-23,6.39110431058771e-21,1.26273988547916,-0.814032777219851,-2.67932923385166,120
"GOBP_REGULATION_OF_B_CELL_ACTIVATION",1.58753531627366e-23,7.35122235865075e-21,1.25451347943706,-0.748301760135832,-2.57380535858967,182
"GOBP_ACTIVATION_OF_IMMUNE_RESPONSE",2.13285151493012e-21,9.2505228006472e-19,1.19534448258848,-0.643283378182167,-2.38792333637689,333
"GOBP_POSITIVE_REGULATION_OF_CELL_ACTIVATION",2.23272272881474e-21,9.2505228006472e-19,1.19534448258848,-0.612323037825234,-2.31462476423129,391
"GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY",2.57825062811529e-20,1.01479944722618e-17,1.16906996676109,-0.703900648575106,-2.49163750810898,217
"GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS",1.02059645893856e-19,3.65187969307471e-17,1.15122052214226,-0.637413175975266,-2.34613700013921,317
"GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",9.94215936575046e-20,3.65187969307471e-17,1.15122052214226,-0.65392148574232,-2.38558123953494,288
"GOCC_EXTERNAL_SIDE_OF_PLASMA_MEMBRANE",1.54709703663432e-19,5.29510777060235e-17,1.14219120216838,-0.61079935199763,-2.28354942932475,372
"GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE",3.78179031599419e-19,1.24042722364609e-16,1.13308993200902,-0.567692660387498,-2.182630196133,498
"GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",4.05073954282538e-19,1.27549686724486e-16,1.13308993200902,-0.585291626049041,-2.23377819550534,437
"GOBP_B_CELL_ACTIVATION",2.18785673393282e-17,6.6241570036612e-15,1.07686819261983,-0.630314597928044,-2.30233028707184,289
"GOBP_IMMUNOGLOBULIN_PRODUCTION",2.47776259428621e-17,7.22405449711891e-15,1.07686819261983,-0.746441973452889,-2.50470024312719,135
"GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION",1.27157304483348e-16,3.57493678890326e-14,1.04762648849882,-0.553342028832793,-2.1188042361589,474
"GOBP_LEUKOCYTE_MEDIATED_IMMUNITY",3.38504686355053e-16,9.18865134823094e-14,1.03769615548758,-0.577573808870511,-2.17738943264508,386
"GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",3.0074092841076e-15,7.89144196149835e-13,1.00731795687447,-0.60777222398384,-2.24038626080705,301
"GOCC_CONTRACTILE_FIBER",4.58544994593337e-15,1.16440845078669e-12,0.996986217533181,0.692001257566918,2.47305161570852,219
"GOCC_EXTERNAL_ENCAPSULATING_STRUCTURE",3.05120356511029e-14,7.50596077017132e-12,0.965327754226083,-0.541619191316589,-2.06587183990674,443
"GOCC_COLLAGEN_CONTAINING_EXTRACELLULAR_MATRIX",8.5575633078368e-13,2.04136782906943e-10,0.921426003494898,-0.56207056484476,-2.09515025376405,343
"GOCC_BLOOD_MICROPARTICLE",2.34597973215383e-12,5.43163307397499e-10,0.898671232061694,-0.714596027901758,-2.34868371361707,117
"GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE",1.74595604050461e-11,3.92690455738636e-09,0.863415391606693,-0.610109071262903,-2.16197608734411,218
"GOCC_MYOSIN_II_COMPLEX",1.17146227400383e-09,2.56159750582171e-07,0.788186810800237,0.950788758490849,2.31451713109364,20
"GOBP_MUSCLE_CONTRACTION",1.89095216272536e-09,4.02312849323624e-07,0.774939030136436,0.565783867206616,2.11124415530999,300
"GOBP_MUSCLE_SYSTEM_PROCESS",5.08620782130953e-09,1.05364810445654e-06,0.761460801445585,0.519867306955129,2.00383176731754,377
"GOCC_ACTIN_CYTOSKELETON",1.17694720789883e-08,2.37562267194348e-06,0.747739663149885,0.496255606624342,1.93375933511129,450
"GOCC_CORNIFIED_ENVELOPE",1.52878606537397e-08,3.00865097665597e-06,0.73376198835648,0.907008965629884,2.31399963387287,26
"GOBP_EPIDERMIS_DEVELOPMENT",3.13893765053048e-08,6.02676028901852e-06,0.719512826338911,0.57375741270389,2.06912240136772,230
"GOMF_ACTIN_BINDING",3.70724418315993e-08,6.94843481186548e-06,0.719512826338911,0.486605214133925,1.87568804917272,400
