"","ID","Gene.name","logFC","logCPM","LR","PValue","FDR"
"ENSMUSG00000041202","ENSMUSG00000041202","Pla2g2d",-1.81450718809457,4.32135380684575,65.2171047315975,6.70847120507341e-16,1.15647335104261e-11
"ENSMUSG00000054555","ENSMUSG00000054555","Adam12",-1.52018430145963,3.54709764157099,62.1462689143385,3.1887060667408e-15,2.74850519422723e-11
"ENSMUSG00000030000","ENSMUSG00000030000","Add2",-1.75150306956699,3.17358340643296,60.5008954155605,7.35450173167643e-15,4.226141845079e-11
"ENSMUSG00000054690","ENSMUSG00000054690","Emcn",-1.14826880036805,5.95026461175116,55.7783941563237,8.1118163790031e-14,3.49599006394086e-10
"ENSMUSG00000030237","ENSMUSG00000030237","Slco1a4",-4.26749586325325,0.583261924680741,54.9033271317079,1.26606500397189e-13,3.84301796315799e-10
"ENSMUSG00000096464","ENSMUSG00000096464","Ighv2-2",-2.67262376292224,3.56658265525773,54.4868386895682,1.56492407010515e-13,3.8539608635061e-10
"ENSMUSG00000029811","ENSMUSG00000029811","Aoc1",-2.4440378841818,2.42163538024481,54.1312119095313,1.87538513747598e-13,4.04122054811855e-10
"ENSMUSG00000027955","ENSMUSG00000027955","Fam198b",-1.04507406250462,6.2244379275567,53.6813917392336,2.35785963371125e-13,4.51634913617202e-10
"ENSMUSG00000073418","ENSMUSG00000073418","C4b",-1.04726903213887,8.62138180230878,52.2643849034702,4.8509291688987e-13,8.36251679426447e-10
"ENSMUSG00000069515","ENSMUSG00000069515","Lyz1",-1.81682627411326,9.38461367134551,50.6324147237325,1.11390046537121e-12,1.74568455659402e-09
"ENSMUSG00000030954","ENSMUSG00000030954","Gp2",-3.37695247856115,2.28812412623282,49.5896996163955,1.89506047006693e-12,2.44786109155704e-09
"ENSMUSG00000001865","ENSMUSG00000001865","Cpa3",-2.97182081611614,4.66393319415798,48.6281147915518,3.09401777928888e-12,3.55585149981073e-09
"ENSMUSG00000025597","ENSMUSG00000025597","Klhl4",-1.99439541864671,2.5796607669486,46.4462221303323,9.41677385768815e-12,9.54916261956976e-09
"ENSMUSG00000095519","ENSMUSG00000095519","Ighv1-66",-2.63063270095145,2.0738605213731,45.6090835954536,1.44370516748461e-11,1.38266852123706e-08
"ENSMUSG00000022225","ENSMUSG00000022225","Cma1",-3.62310227275843,4.58367255261458,44.4038319605381,2.67163648397788e-11,2.42401796564708e-08
"ENSMUSG00000076934","ENSMUSG00000076934","Iglv1",-2.43896392537265,5.01045203698993,43.2999257825365,4.69601325648624e-11,4.04772862642831e-08
"ENSMUSG00000021775","ENSMUSG00000021775","Nr1d2",-1.89649211668616,6.76350979389965,43.0295346076086,5.39197047923128e-11,4.22509904961218e-08
"ENSMUSG00000020826","ENSMUSG00000020826","Nos2",-1.34872599497671,4.22570850756985,42.1879384695198,8.29098003564613e-11,6.2142697754132e-08
"ENSMUSG00000075014","ENSMUSG00000075014","Gm10800",-3.72419371241428,1.04150616388729,41.9455658368701,9.38499633614618e-11,6.741164659951e-08
"ENSMUSG00000021198","ENSMUSG00000021198","Unc79",-1.12704627606177,3.71371941477896,41.8198055756812,1.00084464019634e-10,6.9014243009379e-08
"ENSMUSG00000031626","ENSMUSG00000031626","Sorbs2",-1.21461643755202,4.93795311901903,41.1569247638157,1.40484660741202e-10,9.31467333275991e-08
"ENSMUSG00000034457","ENSMUSG00000034457","Eda2r",-1.69717915344523,3.75293056355503,40.5896516653432,1.87798617355649e-10,1.16372651302466e-07
"ENSMUSG00000105906","ENSMUSG00000105906","Iglc1",-2.25239216966637,4.7027215962861,40.4307903701236,2.03705429135361e-10,1.16372651302466e-07
"ENSMUSG00000046186","ENSMUSG00000046186","Cd109",-2.42316136828003,3.37549101666623,40.3781641243514,2.09266905874844e-10,1.16372651302466e-07
"ENSMUSG00000070547","ENSMUSG00000070547","Mrgprb1",-4.49152861251058,2.37576341921023,40.2122153522704,2.2781926834442e-10,1.22730511468421e-07
"ENSMUSG00000033825","ENSMUSG00000033825","Tpsb2",-3.9199397922545,4.98229290418191,40.1041131085398,2.40781473190317e-10,1.25782782312966e-07
"ENSMUSG00000037411","ENSMUSG00000037411","Serpine1",-1.16922333538168,6.66197996217797,39.9381331620499,2.62135297519216e-10,1.32910305703934e-07
"ENSMUSG00000039252","ENSMUSG00000039252","Lgi2",-1.07143716223275,4.38671041618527,39.6526176510925,3.03397788810266e-10,1.49436413751433e-07
"ENSMUSG00000064325","ENSMUSG00000064325","Hhip",-1.16401920692774,6.13791814806833,38.9421110611337,4.3656092118204e-10,2.07292448753114e-07
"ENSMUSG00000026069","ENSMUSG00000026069","Il1rl1",-2.19628201101628,3.82666718927725,38.8046388846154,4.68413359907908e-10,2.12499418722432e-07
"ENSMUSG00000040026","ENSMUSG00000040026","Saa3",-3.47862846933592,3.88480450272335,38.7243509143669,4.88081853091249e-10,2.15744693985642e-07
"ENSMUSG00000038209","ENSMUSG00000038209","Itln1",-2.47197634993054,3.31143081672547,38.5360653845148,5.37511710877013e-10,2.26004009361191e-07
"ENSMUSG00000096715","ENSMUSG00000096715","Igkv3-4",-1.94509654278006,3.49461819595046,38.3835698797714,5.8119658536577e-10,2.38553522264774e-07
"ENSMUSG00000074109","ENSMUSG00000074109","Mrgprx2",-4.43711463228415,1.23044327834741,38.2251877388764,6.30335043003322e-10,2.52705716426378e-07
"ENSMUSG00000031886","ENSMUSG00000031886","Ces2e",-1.26190834505762,3.39136190292821,38.1251044898604,6.63509302407015e-10,2.59959928731694e-07
"ENSMUSG00000094951","ENSMUSG00000094951","Ighv5-6",-2.16146237118574,4.31683741088254,37.7365386310497,8.09735628062195e-10,3.05156416627703e-07
